dt,AverageTemperature,AverageTemperatureUncertainty,State,Country,id
1941-02-01,24.791,0.653,Minas Gerais,Brazil,MG
1941-03-01,23.539,0.58,Minas Gerais,Brazil,MG
1941-04-01,23.469,0.8079999999999999,Minas Gerais,Brazil,MG
1941-05-01,21.341,0.382,Minas Gerais,Brazil,MG
1941-06-01,18.901000000000003,0.467,Minas Gerais,Brazil,MG
1941-07-01,19.141,0.463,Minas Gerais,Brazil,MG
1941-08-01,21.528,0.429,Minas Gerais,Brazil,MG
1941-09-01,20.993,1.891,Minas Gerais,Brazil,MG
1941-10-01,22.776,0.569,Minas Gerais,Brazil,MG
1941-11-01,23.535,1.475,Minas Gerais,Brazil,MG
1941-12-01,23.358,0.519,Minas Gerais,Brazil,MG
1942-01-01,24.349,0.2,Minas Gerais,Brazil,MG
1942-02-01,24.351,0.547,Minas Gerais,Brazil,MG
1942-03-01,24.162,0.265,Minas Gerais,Brazil,MG
1942-04-01,22.457,0.659,Minas Gerais,Brazil,MG
1942-05-01,20.976,0.5329999999999999,Minas Gerais,Brazil,MG
1942-06-01,19.172,0.698,Minas Gerais,Brazil,MG
1942-07-01,17.712,0.695,Minas Gerais,Brazil,MG
1942-08-01,20.205,0.598,Minas Gerais,Brazil,MG
1942-09-01,22.136000000000006,0.539,Minas Gerais,Brazil,MG
1942-10-01,22.642,0.531,Minas Gerais,Brazil,MG
1942-11-01,22.81,1.337,Minas Gerais,Brazil,MG
1942-12-01,22.391,0.498,Minas Gerais,Brazil,MG
1943-01-01,23.11,0.307,Minas Gerais,Brazil,MG
1943-02-01,23.68,0.459,Minas Gerais,Brazil,MG
1943-03-01,23.595,0.945,Minas Gerais,Brazil,MG
1943-04-01,21.015,0.56,Minas Gerais,Brazil,MG
1943-05-01,20.505,1.887,Minas Gerais,Brazil,MG
1943-06-01,19.763,1.078,Minas Gerais,Brazil,MG
1943-07-01,18.731,1.265,Minas Gerais,Brazil,MG
1943-08-01,19.019,0.502,Minas Gerais,Brazil,MG
1943-09-01,20.949,0.883,Minas Gerais,Brazil,MG
1943-10-01,22.402,0.471,Minas Gerais,Brazil,MG
1943-11-01,22.782,0.91,Minas Gerais,Brazil,MG
1943-12-01,22.236,0.961,Minas Gerais,Brazil,MG
1944-01-01,23.681,0.7829999999999999,Minas Gerais,Brazil,MG
1944-02-01,23.705,0.205,Minas Gerais,Brazil,MG
1944-03-01,24.401,0.481,Minas Gerais,Brazil,MG
1944-04-01,21.604,0.6940000000000001,Minas Gerais,Brazil,MG
1944-05-01,19.746,0.7020000000000001,Minas Gerais,Brazil,MG
1944-06-01,19.517000000000003,0.426,Minas Gerais,Brazil,MG
1944-07-01,18.22300000000001,0.399,Minas Gerais,Brazil,MG
1944-08-01,20.226,1.466,Minas Gerais,Brazil,MG
1944-09-01,22.258000000000006,0.812,Minas Gerais,Brazil,MG
1944-10-01,23.784,0.705,Minas Gerais,Brazil,MG
1944-11-01,22.621,0.266,Minas Gerais,Brazil,MG
1944-12-01,22.688,0.8420000000000001,Minas Gerais,Brazil,MG
1945-01-01,23.367,0.416,Minas Gerais,Brazil,MG
1945-02-01,23.886,0.6559999999999999,Minas Gerais,Brazil,MG
1945-03-01,23.716,0.308,Minas Gerais,Brazil,MG
1945-04-01,22.043000000000003,0.457,Minas Gerais,Brazil,MG
1945-05-01,19.217,0.212,Minas Gerais,Brazil,MG
1945-06-01,18.154000000000003,0.219,Minas Gerais,Brazil,MG
1945-07-01,18.641,0.5660000000000001,Minas Gerais,Brazil,MG
1945-08-01,21.294,0.7090000000000001,Minas Gerais,Brazil,MG
1945-09-01,21.218000000000004,0.7140000000000001,Minas Gerais,Brazil,MG
1945-10-01,22.374,1.039,Minas Gerais,Brazil,MG
1945-11-01,22.716,0.59,Minas Gerais,Brazil,MG
1945-12-01,22.278,0.459,Minas Gerais,Brazil,MG
1946-01-01,23.564,0.318,Minas Gerais,Brazil,MG
1946-02-01,24.959,0.575,Minas Gerais,Brazil,MG
1946-03-01,23.664,0.628,Minas Gerais,Brazil,MG
1946-04-01,21.726,0.463,Minas Gerais,Brazil,MG
1946-05-01,21.159,0.561,Minas Gerais,Brazil,MG
1946-06-01,19.563,0.511,Minas Gerais,Brazil,MG
1946-07-01,19.19100000000001,0.466,Minas Gerais,Brazil,MG
1946-08-01,21.02,0.443,Minas Gerais,Brazil,MG
1946-09-01,22.795,0.398,Minas Gerais,Brazil,MG
1946-10-01,23.581,0.423,Minas Gerais,Brazil,MG
1946-11-01,23.31900000000001,0.698,Minas Gerais,Brazil,MG
1946-12-01,23.089,0.237,Minas Gerais,Brazil,MG
1947-01-01,24.309,1.055,Minas Gerais,Brazil,MG
1947-02-01,24.433000000000003,0.479,Minas Gerais,Brazil,MG
1947-03-01,23.046,0.6629999999999999,Minas Gerais,Brazil,MG
1947-04-01,22.044,0.327,Minas Gerais,Brazil,MG
1947-05-01,21.271,0.326,Minas Gerais,Brazil,MG
1947-06-01,19.913,0.307,Minas Gerais,Brazil,MG
1947-07-01,18.502,0.495,Minas Gerais,Brazil,MG
1947-08-01,19.931,0.547,Minas Gerais,Brazil,MG
1947-09-01,21.895000000000003,0.446,Minas Gerais,Brazil,MG
1947-10-01,21.398000000000003,0.593,Minas Gerais,Brazil,MG
1947-11-01,21.295,1.47,Minas Gerais,Brazil,MG
1947-12-01,22.294,0.318,Minas Gerais,Brazil,MG
1948-01-01,24.086,0.353,Minas Gerais,Brazil,MG
1948-02-01,24.082,0.435,Minas Gerais,Brazil,MG
1948-03-01,22.92,0.357,Minas Gerais,Brazil,MG
1948-04-01,22.01,0.544,Minas Gerais,Brazil,MG
1948-05-01,20.62,0.251,Minas Gerais,Brazil,MG
1948-06-01,19.571,0.568,Minas Gerais,Brazil,MG
1948-07-01,19.936,0.384,Minas Gerais,Brazil,MG
1948-08-01,19.917,0.343,Minas Gerais,Brazil,MG
1948-09-01,22.106,0.802,Minas Gerais,Brazil,MG
1948-10-01,22.47,0.555,Minas Gerais,Brazil,MG
1948-11-01,22.938,0.344,Minas Gerais,Brazil,MG
1948-12-01,22.34,0.826,Minas Gerais,Brazil,MG
1949-01-01,23.047,0.597,Minas Gerais,Brazil,MG
1949-02-01,22.833,0.43,Minas Gerais,Brazil,MG
1949-03-01,24.426,0.7340000000000001,Minas Gerais,Brazil,MG
1949-04-01,21.591,0.244,Minas Gerais,Brazil,MG
1949-05-01,20.0,0.435,Minas Gerais,Brazil,MG
1949-06-01,20.017000000000003,0.393,Minas Gerais,Brazil,MG
1949-07-01,18.603,0.785,Minas Gerais,Brazil,MG
1949-08-01,19.898,0.535,Minas Gerais,Brazil,MG
1949-09-01,21.259,0.379,Minas Gerais,Brazil,MG
1949-10-01,21.563,0.352,Minas Gerais,Brazil,MG
1949-11-01,22.477,0.513,Minas Gerais,Brazil,MG
1949-12-01,23.054,0.6709999999999999,Minas Gerais,Brazil,MG
1950-01-01,23.427,0.151,Minas Gerais,Brazil,MG
1950-02-01,23.76,0.248,Minas Gerais,Brazil,MG
1950-03-01,23.151,0.246,Minas Gerais,Brazil,MG
1950-04-01,22.059,0.262,Minas Gerais,Brazil,MG
1950-05-01,20.592,0.7020000000000001,Minas Gerais,Brazil,MG
1950-06-01,19.449,0.371,Minas Gerais,Brazil,MG
1950-07-01,18.968,0.466,Minas Gerais,Brazil,MG
1950-08-01,20.858,0.472,Minas Gerais,Brazil,MG
1950-09-01,21.793000000000006,0.8140000000000001,Minas Gerais,Brazil,MG
1950-10-01,22.238000000000003,0.64,Minas Gerais,Brazil,MG
1950-11-01,22.543000000000006,0.588,Minas Gerais,Brazil,MG
1950-12-01,22.865,0.233,Minas Gerais,Brazil,MG
1951-01-01,23.473000000000003,0.846,Minas Gerais,Brazil,MG
1951-02-01,23.849,0.456,Minas Gerais,Brazil,MG
1951-03-01,24.13,0.996,Minas Gerais,Brazil,MG
1951-04-01,21.167,0.618,Minas Gerais,Brazil,MG
1951-05-01,20.704,1.206,Minas Gerais,Brazil,MG
1951-06-01,19.040000000000006,0.888,Minas Gerais,Brazil,MG
1951-07-01,18.609,1.3030000000000002,Minas Gerais,Brazil,MG
1951-08-01,19.783,0.602,Minas Gerais,Brazil,MG
1951-09-01,22.165000000000006,0.316,Minas Gerais,Brazil,MG
1951-10-01,23.428,0.337,Minas Gerais,Brazil,MG
1951-11-01,23.47,0.562,Minas Gerais,Brazil,MG
1951-12-01,22.551,0.428,Minas Gerais,Brazil,MG
1952-01-01,23.903,0.674,Minas Gerais,Brazil,MG
1952-02-01,24.073,0.665,Minas Gerais,Brazil,MG
1952-03-01,23.154,0.636,Minas Gerais,Brazil,MG
1952-04-01,21.732,0.403,Minas Gerais,Brazil,MG
1952-05-01,20.038,0.5870000000000001,Minas Gerais,Brazil,MG
1952-06-01,19.373,0.17,Minas Gerais,Brazil,MG
1952-07-01,19.239,0.23,Minas Gerais,Brazil,MG
1952-08-01,20.905,0.407,Minas Gerais,Brazil,MG
1952-09-01,22.295,0.27,Minas Gerais,Brazil,MG
1952-10-01,23.185,0.205,Minas Gerais,Brazil,MG
1952-11-01,23.301,0.126,Minas Gerais,Brazil,MG
1952-12-01,23.104,0.335,Minas Gerais,Brazil,MG
1953-01-01,24.349,0.328,Minas Gerais,Brazil,MG
1953-02-01,24.236,0.5820000000000001,Minas Gerais,Brazil,MG
1953-03-01,23.535,0.529,Minas Gerais,Brazil,MG
1953-04-01,21.953000000000003,0.382,Minas Gerais,Brazil,MG
1953-05-01,20.742,0.255,Minas Gerais,Brazil,MG
1953-06-01,19.448,0.194,Minas Gerais,Brazil,MG
1953-07-01,18.083,0.185,Minas Gerais,Brazil,MG
1953-08-01,20.495,0.252,Minas Gerais,Brazil,MG
1953-09-01,22.498,0.569,Minas Gerais,Brazil,MG
1953-10-01,23.066,0.408,Minas Gerais,Brazil,MG
1953-11-01,23.05,0.268,Minas Gerais,Brazil,MG
1953-12-01,22.852,0.317,Minas Gerais,Brazil,MG
1954-01-01,24.294,0.238,Minas Gerais,Brazil,MG
1954-02-01,24.315,0.534,Minas Gerais,Brazil,MG
1954-03-01,23.755,0.292,Minas Gerais,Brazil,MG
1954-04-01,21.908,0.301,Minas Gerais,Brazil,MG
1954-05-01,20.796,0.296,Minas Gerais,Brazil,MG
1954-06-01,19.984,0.29,Minas Gerais,Brazil,MG
1954-07-01,19.25,0.326,Minas Gerais,Brazil,MG
1954-08-01,20.416,1.029,Minas Gerais,Brazil,MG
1954-09-01,23.16200000000001,0.841,Minas Gerais,Brazil,MG
1954-10-01,23.443,0.379,Minas Gerais,Brazil,MG
1954-11-01,23.469,0.325,Minas Gerais,Brazil,MG
1954-12-01,22.94,0.385,Minas Gerais,Brazil,MG
1955-01-01,23.28,0.235,Minas Gerais,Brazil,MG
1955-02-01,23.738000000000003,0.464,Minas Gerais,Brazil,MG
1955-03-01,23.666,0.435,Minas Gerais,Brazil,MG
1955-04-01,21.929,0.424,Minas Gerais,Brazil,MG
1955-05-01,20.46,0.476,Minas Gerais,Brazil,MG
1955-06-01,19.817,0.648,Minas Gerais,Brazil,MG
1955-07-01,18.764,0.448,Minas Gerais,Brazil,MG
1955-08-01,20.623,1.1740000000000002,Minas Gerais,Brazil,MG
1955-09-01,22.551,0.226,Minas Gerais,Brazil,MG
1955-10-01,22.251,0.31,Minas Gerais,Brazil,MG
1955-11-01,21.951,0.289,Minas Gerais,Brazil,MG
1955-12-01,22.835,0.474,Minas Gerais,Brazil,MG
1956-01-01,24.513,0.293,Minas Gerais,Brazil,MG
1956-02-01,23.886,0.362,Minas Gerais,Brazil,MG
1956-03-01,23.213,0.321,Minas Gerais,Brazil,MG
1956-04-01,21.832,0.371,Minas Gerais,Brazil,MG
1956-05-01,20.382,0.573,Minas Gerais,Brazil,MG
1956-06-01,18.035,0.938,Minas Gerais,Brazil,MG
1956-07-01,18.905,0.507,Minas Gerais,Brazil,MG
1956-08-01,18.876,0.429,Minas Gerais,Brazil,MG
1956-09-01,22.579,0.248,Minas Gerais,Brazil,MG
1956-10-01,22.505,0.319,Minas Gerais,Brazil,MG
1956-11-01,21.664,0.53,Minas Gerais,Brazil,MG
1956-12-01,22.542,0.302,Minas Gerais,Brazil,MG
1957-01-01,23.247,0.27,Minas Gerais,Brazil,MG
1957-02-01,23.375,0.465,Minas Gerais,Brazil,MG
1957-03-01,23.176,0.447,Minas Gerais,Brazil,MG
1957-04-01,21.466,0.466,Minas Gerais,Brazil,MG
1957-05-01,19.783,0.451,Minas Gerais,Brazil,MG
1957-06-01,19.054,0.45,Minas Gerais,Brazil,MG
1957-07-01,18.872,0.906,Minas Gerais,Brazil,MG
1957-08-01,20.579,0.599,Minas Gerais,Brazil,MG
1957-09-01,22.011000000000006,0.6709999999999999,Minas Gerais,Brazil,MG
1957-10-01,23.376,0.396,Minas Gerais,Brazil,MG
1957-11-01,22.832,0.5579999999999999,Minas Gerais,Brazil,MG
1957-12-01,23.525,0.8440000000000001,Minas Gerais,Brazil,MG
1958-01-01,23.932,0.5539999999999999,Minas Gerais,Brazil,MG
1958-02-01,24.677,0.873,Minas Gerais,Brazil,MG
1958-03-01,23.405,0.377,Minas Gerais,Brazil,MG
1958-04-01,22.173,0.888,Minas Gerais,Brazil,MG
1958-05-01,20.679,0.448,Minas Gerais,Brazil,MG
1958-06-01,19.439,0.458,Minas Gerais,Brazil,MG
1958-07-01,19.511000000000006,0.479,Minas Gerais,Brazil,MG
1958-08-01,20.846,0.355,Minas Gerais,Brazil,MG
1958-09-01,21.898000000000003,0.314,Minas Gerais,Brazil,MG
1958-10-01,22.885,0.512,Minas Gerais,Brazil,MG
1958-11-01,24.019,0.448,Minas Gerais,Brazil,MG
1958-12-01,23.875,0.3670000000000001,Minas Gerais,Brazil,MG
1959-01-01,23.83,0.279,Minas Gerais,Brazil,MG
1959-02-01,25.03,0.223,Minas Gerais,Brazil,MG
1959-03-01,23.569000000000003,0.313,Minas Gerais,Brazil,MG
1959-04-01,23.884,0.269,Minas Gerais,Brazil,MG
1959-05-01,21.7,0.266,Minas Gerais,Brazil,MG
1959-06-01,19.422,0.318,Minas Gerais,Brazil,MG
1959-07-01,20.028,0.348,Minas Gerais,Brazil,MG
1959-08-01,21.264,0.705,Minas Gerais,Brazil,MG
1959-09-01,22.917,0.301,Minas Gerais,Brazil,MG
1959-10-01,23.525,0.237,Minas Gerais,Brazil,MG
1959-11-01,23.182,0.2,Minas Gerais,Brazil,MG
1959-12-01,23.675,0.328,Minas Gerais,Brazil,MG
1960-01-01,23.399,0.297,Minas Gerais,Brazil,MG
1960-02-01,23.774,0.172,Minas Gerais,Brazil,MG
1960-03-01,23.437,0.407,Minas Gerais,Brazil,MG
1960-04-01,21.502,0.495,Minas Gerais,Brazil,MG
1960-05-01,19.887,0.426,Minas Gerais,Brazil,MG
1960-06-01,19.018,0.426,Minas Gerais,Brazil,MG
1960-07-01,18.758000000000006,0.385,Minas Gerais,Brazil,MG
1960-08-01,20.464,0.415,Minas Gerais,Brazil,MG
1960-09-01,22.434,0.238,Minas Gerais,Brazil,MG
1960-10-01,23.658,0.196,Minas Gerais,Brazil,MG
1960-11-01,22.918000000000006,0.452,Minas Gerais,Brazil,MG
1960-12-01,23.124,0.319,Minas Gerais,Brazil,MG
1961-01-01,23.215,0.336,Minas Gerais,Brazil,MG
1961-02-01,23.829,0.219,Minas Gerais,Brazil,MG
1961-03-01,23.733,0.375,Minas Gerais,Brazil,MG
1961-04-01,22.85,0.347,Minas Gerais,Brazil,MG
1961-05-01,20.823,0.383,Minas Gerais,Brazil,MG
1961-06-01,19.621,0.331,Minas Gerais,Brazil,MG
1961-07-01,19.002,0.163,Minas Gerais,Brazil,MG
1961-08-01,20.642,0.254,Minas Gerais,Brazil,MG
1961-09-01,24.164,0.211,Minas Gerais,Brazil,MG
1961-10-01,23.544,0.456,Minas Gerais,Brazil,MG
1961-11-01,24.342,0.26,Minas Gerais,Brazil,MG
1961-12-01,23.095,0.545,Minas Gerais,Brazil,MG
1962-01-01,23.488000000000003,0.201,Minas Gerais,Brazil,MG
1962-02-01,24.021,0.351,Minas Gerais,Brazil,MG
1962-03-01,23.457,0.305,Minas Gerais,Brazil,MG
1962-04-01,22.3,0.3670000000000001,Minas Gerais,Brazil,MG
1962-05-01,20.113,0.24,Minas Gerais,Brazil,MG
1962-06-01,18.094,0.5429999999999999,Minas Gerais,Brazil,MG
1962-07-01,18.102,0.232,Minas Gerais,Brazil,MG
1962-08-01,20.153,0.269,Minas Gerais,Brazil,MG
1962-09-01,22.277,0.332,Minas Gerais,Brazil,MG
1962-10-01,21.858,0.512,Minas Gerais,Brazil,MG
1962-11-01,23.173,0.199,Minas Gerais,Brazil,MG
1962-12-01,22.715,0.28,Minas Gerais,Brazil,MG
1963-01-01,24.407,0.196,Minas Gerais,Brazil,MG
1963-02-01,23.76,0.205,Minas Gerais,Brazil,MG
1963-03-01,24.876,0.347,Minas Gerais,Brazil,MG
1963-04-01,22.75,0.322,Minas Gerais,Brazil,MG
1963-05-01,19.715,0.275,Minas Gerais,Brazil,MG
1963-06-01,18.531,0.435,Minas Gerais,Brazil,MG
1963-07-01,18.861,0.3,Minas Gerais,Brazil,MG
1963-08-01,20.702,0.258,Minas Gerais,Brazil,MG
1963-09-01,23.382,0.39,Minas Gerais,Brazil,MG
1963-10-01,24.908,0.419,Minas Gerais,Brazil,MG
1963-11-01,24.958,0.599,Minas Gerais,Brazil,MG
1963-12-01,23.669,0.419,Minas Gerais,Brazil,MG
1964-01-01,23.004,0.297,Minas Gerais,Brazil,MG
1964-02-01,23.946,0.223,Minas Gerais,Brazil,MG
1964-03-01,23.584,0.331,Minas Gerais,Brazil,MG
1964-04-01,22.736,0.36,Minas Gerais,Brazil,MG
1964-05-01,20.268,0.355,Minas Gerais,Brazil,MG
1964-06-01,18.793000000000006,0.36,Minas Gerais,Brazil,MG
1964-07-01,18.091,0.33,Minas Gerais,Brazil,MG
1964-08-01,20.53,0.368,Minas Gerais,Brazil,MG
1964-09-01,22.028,0.283,Minas Gerais,Brazil,MG
1964-10-01,22.271,0.7,Minas Gerais,Brazil,MG
1964-11-01,21.8,0.19,Minas Gerais,Brazil,MG
1964-12-01,22.415,0.245,Minas Gerais,Brazil,MG
1965-01-01,22.732,0.201,Minas Gerais,Brazil,MG
1965-02-01,23.566,0.366,Minas Gerais,Brazil,MG
1965-03-01,22.73,0.333,Minas Gerais,Brazil,MG
1965-04-01,22.338,0.27,Minas Gerais,Brazil,MG
1965-05-01,21.129,0.292,Minas Gerais,Brazil,MG
1965-06-01,19.876,0.502,Minas Gerais,Brazil,MG
1965-07-01,19.334,0.272,Minas Gerais,Brazil,MG
1965-08-01,21.093000000000004,0.138,Minas Gerais,Brazil,MG
1965-09-01,23.202,0.345,Minas Gerais,Brazil,MG
1965-10-01,22.305,0.3720000000000001,Minas Gerais,Brazil,MG
1965-11-01,23.0,0.434,Minas Gerais,Brazil,MG
1965-12-01,23.997,0.364,Minas Gerais,Brazil,MG
1966-01-01,23.751,0.324,Minas Gerais,Brazil,MG
1966-02-01,24.195,0.401,Minas Gerais,Brazil,MG
1966-03-01,23.721,0.409,Minas Gerais,Brazil,MG
1966-04-01,22.02,0.26,Minas Gerais,Brazil,MG
1966-05-01,20.721,0.289,Minas Gerais,Brazil,MG
1966-06-01,19.426,0.296,Minas Gerais,Brazil,MG
1966-07-01,19.339,0.5,Minas Gerais,Brazil,MG
1966-08-01,20.407,0.196,Minas Gerais,Brazil,MG
1966-09-01,21.669,0.257,Minas Gerais,Brazil,MG
1966-10-01,23.43,0.38,Minas Gerais,Brazil,MG
1966-11-01,22.809,0.271,Minas Gerais,Brazil,MG
1966-12-01,24.05,0.664,Minas Gerais,Brazil,MG
1967-01-01,23.867,0.111,Minas Gerais,Brazil,MG
1967-02-01,24.282,0.203,Minas Gerais,Brazil,MG
1967-03-01,23.81,0.257,Minas Gerais,Brazil,MG
1967-04-01,22.326,0.196,Minas Gerais,Brazil,MG
1967-05-01,20.776,0.148,Minas Gerais,Brazil,MG
1967-06-01,20.018,0.256,Minas Gerais,Brazil,MG
1967-07-01,19.106,0.351,Minas Gerais,Brazil,MG
1967-08-01,21.249,0.207,Minas Gerais,Brazil,MG
1967-09-01,22.71,0.272,Minas Gerais,Brazil,MG
1967-10-01,23.723000000000003,0.391,Minas Gerais,Brazil,MG
1967-11-01,22.608,0.458,Minas Gerais,Brazil,MG
1967-12-01,22.128,0.318,Minas Gerais,Brazil,MG
1968-01-01,23.723000000000003,0.247,Minas Gerais,Brazil,MG
1968-02-01,22.519,0.287,Minas Gerais,Brazil,MG
1968-03-01,23.244,0.525,Minas Gerais,Brazil,MG
1968-04-01,21.134,0.241,Minas Gerais,Brazil,MG
1968-05-01,18.742,0.3720000000000001,Minas Gerais,Brazil,MG
1968-06-01,18.184,0.614,Minas Gerais,Brazil,MG
1968-07-01,18.406,0.309,Minas Gerais,Brazil,MG
1968-08-01,19.559,0.476,Minas Gerais,Brazil,MG
1968-09-01,21.548,0.4270000000000001,Minas Gerais,Brazil,MG
1968-10-01,22.632,0.386,Minas Gerais,Brazil,MG
1968-11-01,23.766,0.328,Minas Gerais,Brazil,MG
1968-12-01,23.283,0.27,Minas Gerais,Brazil,MG
1969-01-01,24.488000000000003,0.346,Minas Gerais,Brazil,MG
1969-02-01,24.875,0.21,Minas Gerais,Brazil,MG
1969-03-01,23.865,0.282,Minas Gerais,Brazil,MG
1969-04-01,22.268,0.453,Minas Gerais,Brazil,MG
1969-05-01,21.019,0.394,Minas Gerais,Brazil,MG
1969-06-01,19.845,0.42,Minas Gerais,Brazil,MG
1969-07-01,19.62,0.413,Minas Gerais,Brazil,MG
1969-08-01,21.334,0.38,Minas Gerais,Brazil,MG
1969-09-01,23.17,0.433,Minas Gerais,Brazil,MG
1969-10-01,23.022,0.201,Minas Gerais,Brazil,MG
1969-11-01,23.511000000000006,0.346,Minas Gerais,Brazil,MG
1969-12-01,22.336,0.287,Minas Gerais,Brazil,MG
1970-01-01,23.419,0.26,Minas Gerais,Brazil,MG
1970-02-01,23.68,0.248,Minas Gerais,Brazil,MG
1970-03-01,23.922,0.238,Minas Gerais,Brazil,MG
1970-04-01,22.403,0.253,Minas Gerais,Brazil,MG
1970-05-01,21.459,0.334,Minas Gerais,Brazil,MG
1970-06-01,20.557,0.239,Minas Gerais,Brazil,MG
1970-07-01,19.118,0.152,Minas Gerais,Brazil,MG
1970-08-01,20.342,0.2,Minas Gerais,Brazil,MG
1970-09-01,22.110000000000007,0.208,Minas Gerais,Brazil,MG
1970-10-01,22.74,0.34,Minas Gerais,Brazil,MG
1970-11-01,22.661,0.154,Minas Gerais,Brazil,MG
1970-12-01,24.156,0.473,Minas Gerais,Brazil,MG
1971-01-01,24.174,0.816,Minas Gerais,Brazil,MG
1971-02-01,24.364,0.507,Minas Gerais,Brazil,MG
1971-03-01,24.009,0.366,Minas Gerais,Brazil,MG
1971-04-01,22.412,0.385,Minas Gerais,Brazil,MG
1971-05-01,20.817,0.277,Minas Gerais,Brazil,MG
1971-06-01,19.794,0.311,Minas Gerais,Brazil,MG
1971-07-01,19.368,0.388,Minas Gerais,Brazil,MG
1971-08-01,20.46,0.479,Minas Gerais,Brazil,MG
1971-09-01,21.467,0.541,Minas Gerais,Brazil,MG
1971-10-01,21.658,0.618,Minas Gerais,Brazil,MG
1971-11-01,21.869,0.527,Minas Gerais,Brazil,MG
1971-12-01,22.919,0.371,Minas Gerais,Brazil,MG
1972-01-01,23.373,0.607,Minas Gerais,Brazil,MG
1972-02-01,23.359,0.528,Minas Gerais,Brazil,MG
1972-03-01,23.934,0.342,Minas Gerais,Brazil,MG
1972-04-01,21.383000000000003,0.373,Minas Gerais,Brazil,MG
1972-05-01,20.886,0.224,Minas Gerais,Brazil,MG
1972-06-01,20.845,0.386,Minas Gerais,Brazil,MG
1972-07-01,20.111,0.3720000000000001,Minas Gerais,Brazil,MG
1972-08-01,21.531,0.5379999999999999,Minas Gerais,Brazil,MG
1972-09-01,22.204,0.603,Minas Gerais,Brazil,MG
1972-10-01,23.409,0.444,Minas Gerais,Brazil,MG
1972-11-01,23.781,0.598,Minas Gerais,Brazil,MG
1972-12-01,23.726,0.331,Minas Gerais,Brazil,MG
1973-01-01,24.859,0.185,Minas Gerais,Brazil,MG
1973-02-01,25.06,0.276,Minas Gerais,Brazil,MG
1973-03-01,24.002,0.36,Minas Gerais,Brazil,MG
1973-04-01,23.786,0.201,Minas Gerais,Brazil,MG
1973-05-01,21.288,0.452,Minas Gerais,Brazil,MG
1973-06-01,21.329,0.456,Minas Gerais,Brazil,MG
1973-07-01,20.25500000000001,0.381,Minas Gerais,Brazil,MG
1973-08-01,21.638,0.419,Minas Gerais,Brazil,MG
1973-09-01,22.302000000000003,0.324,Minas Gerais,Brazil,MG
1973-10-01,21.973000000000003,0.24,Minas Gerais,Brazil,MG
1973-11-01,22.654,0.141,Minas Gerais,Brazil,MG
1973-12-01,23.387,0.11,Minas Gerais,Brazil,MG
1974-01-01,23.566,0.28,Minas Gerais,Brazil,MG
1974-02-01,24.447,0.41,Minas Gerais,Brazil,MG
1974-03-01,22.95,0.348,Minas Gerais,Brazil,MG
1974-04-01,22.287,0.274,Minas Gerais,Brazil,MG
1974-05-01,20.961,0.606,Minas Gerais,Brazil,MG
1974-06-01,19.15,0.272,Minas Gerais,Brazil,MG
1974-07-01,18.802,0.237,Minas Gerais,Brazil,MG
1974-08-01,20.709,0.429,Minas Gerais,Brazil,MG
1974-09-01,23.164,0.361,Minas Gerais,Brazil,MG
1974-10-01,22.51,0.198,Minas Gerais,Brazil,MG
1974-11-01,22.978,0.249,Minas Gerais,Brazil,MG
1974-12-01,22.335,0.233,Minas Gerais,Brazil,MG
1975-01-01,23.241,0.392,Minas Gerais,Brazil,MG
1975-02-01,24.101,0.3670000000000001,Minas Gerais,Brazil,MG
1975-03-01,24.317,0.499,Minas Gerais,Brazil,MG
1975-04-01,21.178,0.24,Minas Gerais,Brazil,MG
1975-05-01,20.02,0.471,Minas Gerais,Brazil,MG
1975-06-01,19.202,0.469,Minas Gerais,Brazil,MG
1975-07-01,18.073,0.354,Minas Gerais,Brazil,MG
1975-08-01,21.376,0.395,Minas Gerais,Brazil,MG
1975-09-01,22.145000000000003,0.392,Minas Gerais,Brazil,MG
1975-10-01,22.659,0.262,Minas Gerais,Brazil,MG
1975-11-01,22.436,0.315,Minas Gerais,Brazil,MG
1975-12-01,23.29,0.343,Minas Gerais,Brazil,MG
1976-01-01,24.332,0.177,Minas Gerais,Brazil,MG
1976-02-01,23.213,0.19,Minas Gerais,Brazil,MG
1976-03-01,23.527,0.294,Minas Gerais,Brazil,MG
1976-04-01,22.469,0.298,Minas Gerais,Brazil,MG
1976-05-01,20.848000000000003,0.374,Minas Gerais,Brazil,MG
1976-06-01,19.784,0.374,Minas Gerais,Brazil,MG
1976-07-01,18.839,0.398,Minas Gerais,Brazil,MG
1976-08-01,20.552,0.307,Minas Gerais,Brazil,MG
1976-09-01,21.254,0.488,Minas Gerais,Brazil,MG
1976-10-01,21.809,0.289,Minas Gerais,Brazil,MG
1976-11-01,22.564,0.293,Minas Gerais,Brazil,MG
1976-12-01,22.961,0.209,Minas Gerais,Brazil,MG
1977-01-01,23.429,0.5329999999999999,Minas Gerais,Brazil,MG
1977-02-01,24.08,0.223,Minas Gerais,Brazil,MG
1977-03-01,24.691,0.152,Minas Gerais,Brazil,MG
1977-04-01,22.804,0.602,Minas Gerais,Brazil,MG
1977-05-01,20.281,0.291,Minas Gerais,Brazil,MG
1977-06-01,20.003,0.16,Minas Gerais,Brazil,MG
1977-07-01,20.401,0.234,Minas Gerais,Brazil,MG
1977-08-01,21.867,0.39,Minas Gerais,Brazil,MG
